Transaction Date,Disclosure Date,Owner,Ticker,Trade Value Range,Politician,Politician Type,Transaction Type (Lvl 1),Transaction Type (Lvl 2)
2020-04-15,2020-05-08,Joint,SHLX,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-15,2020-05-08,Joint,WMB,"$15,001 - $50,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-15,2020-05-08,Joint,TRGP,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-15,2020-05-08,Joint,MPLX,"$15,001 - $50,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-15,2020-05-08,Joint,ET,"$15,001 - $50,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,DIS,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,COP,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,KO,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,DD,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,C,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,HD,"$15,001 - $50,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,GIS,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,BMY,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,CAT,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,BP,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,AAPL,"$15,001 - $50,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,T,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,AFL,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,BX,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,BA,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,JNJ,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,TFC,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,SYY,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,SOJA,"$15,001 - $50,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,URI,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,WFC,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,VZ,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,SO,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,MRK,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,PG,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,JPM,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,INTC,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,LLY,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,MSFT,"$50,001 - $100,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,PYPL,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,PM,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,NKE,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2020-04-16,2020-05-08,Joint,NSC,"$1,001 - $15,000","David A Perdue , Jr",Senator,Sale,Sale (Full)
2019-05-17,2020-05-05,Spouse,BIF,"$1,001 - $15,000",Roger F Wicker,Senator,Purchase,Purchase
2019-05-17,2020-05-05,Spouse,GDV,"$1,001 - $15,000",Roger F Wicker,Senator,Sale,Sale (Full)
2020-04-17,2020-05-05,Spouse,AMAT,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,DIS,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,DNKN,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,F,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,GOOG,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,KLAC,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,SBUX,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,T,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,VMC,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-05-01,2020-05-05,Spouse,AMZN,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-24,2020-05-05,Spouse,TEL,"$1,001 - $15,000",Ron L Wyden,Senator,Sale,Sale (Full)
2020-04-24,2020-05-05,Spouse,JCI,"$1,001 - $15,000",Ron L Wyden,Senator,Sale,Sale (Full)
2020-04-24,2020-05-05,Spouse,C,"$1,001 - $15,000",Ron L Wyden,Senator,Sale,Sale (Full)
2020-04-24,2020-05-05,Spouse,CRWD,"$50,001 - $100,000",Ron L Wyden,Senator,Sale,Sale (Full)
2020-04-23,2020-05-05,Spouse,PYPL,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-21,2020-05-05,Spouse,CRWD,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-21,2020-05-05,Spouse,NVDA,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-17,2020-05-05,Spouse,AMZN,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-08,2020-05-05,Spouse,UPS,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-08,2020-05-05,Spouse,GOOG,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,QSR,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,GRUB,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,GOOG,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,IRBT,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,DNKN,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,SBUX,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,RDS-B,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,T,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,CSCO,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,AMAT,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,KLAC,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,AVGO,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,XOM,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,V,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,CAT,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,AMZN,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-06,2020-05-05,Spouse,DIS,"$50,001 - $100,000",Ron L Wyden,Senator,Purchase,Purchase
2020-04-14,2020-05-04,Spouse,PYPL,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-14,2020-05-04,Spouse,CVS,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-14,2020-05-04,Spouse,SWKS,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-14,2020-05-04,Spouse,PNQI,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-14,2020-05-04,Spouse,CEF,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-14,2020-05-04,Spouse,DIS,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,GEM,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,SBIO,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,IVV,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,KWEB,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,CFA,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,SRVR,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,CEF,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,GLD,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,CIBR,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,MBXIX,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,QTEC,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,IAT,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,FDN,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,LUBFX,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,QLEIX,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,OAYIX,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,FPL,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,GBIL,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,BOTZ,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,FINX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,IWN,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,DRI,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,QCOM,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,RMD,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,SBUX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,ARCC,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,CVS,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,DGX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,IWD,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,ARE,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,LGI,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,PKG,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,MET,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,EEM,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,RTN,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,GLAD,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,SWKS,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,CEF,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,GLD,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,MBXIX,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,CFG,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,TCEHY,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,MPC,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,QLEIX,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,RODM,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,PTNQ,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,KNX,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,CB,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,GBIL,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,IRM,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,HPQ,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,LHX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,APO,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,CAG,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,GLW,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,FITB,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-04-02,2020-05-04,Spouse,MSFT,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-04-02,2020-05-04,Spouse,NVO,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,PEP,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-02,2020-05-04,Spouse,TSN,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-04-09,2020-05-02,Spouse,NFLX,"$50,001 - $100,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-08,2020-05-02,Spouse,AAPL,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-07,2020-05-02,Spouse,DIS,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-07,2020-05-02,Spouse,TJX,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-06,2020-05-02,Spouse,NFLX,"$100,001 - $250,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-04-28,2020-05-02,Spouse,TJX,"$1,001 - $15,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-04-30,2020-05-02,Spouse,MSFT,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-29,2020-05-02,Spouse,MA,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-29,2020-05-02,Spouse,BYND,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-27,2020-05-02,Spouse,MSFT,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-27,2020-05-02,Spouse,AAPL,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-24,2020-05-02,Spouse,NVDA,"$50,001 - $100,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-04-15,2020-05-02,Spouse,NFLX,"$50,001 - $100,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-04-08,2020-05-02,Spouse,AAPL,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-24,2020-05-02,Spouse,AMZN,"$50,001 - $100,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-04-24,2020-05-02,Spouse,AMZN,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-17,2020-05-02,Spouse,NFLX,"$15,001 - $50,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-04-16,2020-05-02,Spouse,NFLX,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-04-15,2020-05-02,Spouse,NFLX,"$100,001 - $250,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-01-17,2020-05-01,Spouse,PRU,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Partial)
2020-04-13,2020-05-01,Self,TEX,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,TGT,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,STT,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,SLB,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,KHC,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,HIG,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,DFS,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,CL,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,CAT,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,BMY,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Self,BP,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-13,2020-05-01,Self,AMAT,"$1,001 - $15,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-13,2020-05-01,Self,AA,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,UTX,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,STT,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,PRU,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,K,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,HIG,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,GS,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,XOM,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,DD,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,DOW,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,DFS,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,DAL,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,CVS,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,CTVA,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,CL,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,CTSH,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,CSCO,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,BMY,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,BP,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,AIG,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,MO,"$15,001 - $50,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,AGN,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-14,2020-05-01,Spouse,ABBV,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,AGCO,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,MPC,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,EBAY,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,VZ,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,CTXS,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,PFE,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,AAPL,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,C,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,PRU,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,CSCO,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,WMT,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,PYPL,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,KMI,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,T,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,MDLZ,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,FDX,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,LOW,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,TFC,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,SAP,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,DOCU,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,LMT,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,DIS,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,AMGN,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,BAC,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,STZ,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,JD,"$250,001 - $500,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,KEY,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Joint,ORCL,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-03-12,2020-05-01,Joint,DG,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Partial)
2020-02-28,2020-05-01,Joint,DG,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Partial)
2020-02-28,2020-05-01,Joint,CME,"$50,001 - $100,000",Kelly Loeffler,Senator,Sale,Sale (Partial)
2020-02-27,2020-05-01,Joint,FIS,"$15,001 - $50,000",Kelly Loeffler,Senator,Purchase,Purchase
2020-04-07,2020-05-01,Spouse,WDC,"$100,001 - $250,000",Kelly Loeffler,Senator,Sale,Sale (Full)
2020-04-07,2020-05-01,Spouse,VMC,"$15,001 - $50,000",Kelly Loeffler,Senator,Purchase,Purchase
2020-04-07,2020-05-01,Spouse,UL,"$15,001 - $50,000",Kelly Loeffler,Senator,Purchase,Purchase
